"","Date","rate"
"9563","1988-01-21",8.56339226684135
"9564","1988-01-22",7.54434645695367
"9565","1988-01-25",9.14919094365891
"9566","1988-01-26",14.3609202911468
"9567","1988-01-27",8.31088710535863
"9568","1988-01-28",8.40961467276975
"9569","1988-01-29",9.6826115179949
"9570","1988-02-01",12.3525444516913
"9571","1988-02-02",8.66311079627499
"9573","1988-02-04",10.6142371005115
"9574","1988-02-05",9.8094331328319
"9575","1988-02-08",9.10936407396122
"9576","1988-02-09",7.8619028482886
"9577","1988-02-10",11.7804654344831
"9578","1988-02-11",10.052367091748
"9579","1988-02-12",9.52615057594333
"9580","1988-02-16",12.0761395471101
"9581","1988-02-17",10.5905684896849
"9582","1988-02-18",8.48856603572379
"9583","1988-02-19",8.3461619354305
"9584","1988-02-22",12.1202718629566
"9585","1988-02-23",12.2148895501932
"9586","1988-02-24",9.06051087995039
"9587","1988-02-25",11.3891378808573
"9588","1988-02-26",7.78226339004864
"9589","1988-02-29",12.2022615260409
"9590","1988-03-01",11.7249919615933
"9591","1988-03-02",15.7868749734043
"9592","1988-03-03",12.2704740064667
"9593","1988-03-04",16.2277754902697
"9594","1988-03-07",9.7416738935606
"9595","1988-03-08",13.1811487546377
"9596","1988-03-09",7.88487322117574
"9597","1988-03-10",10.9600544186313
"9598","1988-03-11",10.4436676873001
"9599","1988-03-14",14.0240886482324
"9600","1988-03-15",9.31946078710796
"9601","1988-03-16",9.2990015444042
"9602","1988-03-17",15.8109107962814
"9603","1988-03-18",9.47091784067051
"9604","1988-03-21",15.792538854061
"9605","1988-03-22",16.506524299943
"9606","1988-03-23",7.75755803490788
"9607","1988-03-24",7.9931401488617
"9608","1988-03-25",12.7068308930193
"9609","1988-03-28",9.71010581720138
"9610","1988-03-29",9.7356073438091
"9611","1988-03-30",11.5033441514986
"9612","1988-03-31",9.0535542322541
"9613","1988-04-04",9.3235112086012
"9614","1988-04-05",7.2237767303247
"9615","1988-04-06",11.964067617632
"9616","1988-04-07",8.7986220514993
"9617","1988-04-08",11.8220085336606
"9618","1988-04-11",10.8168029386378
"9619","1988-04-12",14.3283380582858
"9620","1988-04-13",6.26723825662804
"9621","1988-04-14",18.9445855734261
"9622","1988-04-15",12.279237296941
"9623","1988-04-18",10.6060266905907
"9624","1988-04-19",9.94085884121014
"9625","1988-04-20",13.5670638355658
"9626","1988-04-21",8.4661851398066
"9627","1988-04-22",9.39666431971335
"9628","1988-04-25",10.4392886298548
"9629","1988-04-26",15.2317325153548
"9630","1988-04-27",10.8024707333311
"9631","1988-04-28",10.6476229386512
"9632","1988-04-29",14.0708241437379
